dataset	regnet	knownmodules	F1rp	F1rprr	F1rr	F1ss	consensus	fmeasure_flowcap	fmeasure_wiwie	precision	recall	recovery	relevance	sensitivity	specificity	vmeasure_wiwie	F1rp_std	F1rprr_std	F1rr_std	F1ss_std	consensus_std	fmeasure_flowcap_std	fmeasure_wiwie_std	precision_std	recall_std	recovery_std	relevance_std	sensitivity_std	specificity_std	vmeasure_wiwie_std
yeast_gpl2529	yeast_sisima	ap1	0.0061001699	0.10803998640000001	0.0785812171	0.17326469649999998	0.0610678245	0.1266688403	0.1080037051	0.005719936899999999	0.0065656431999999995	0.0812622694	0.0761110387	0.1666664719	0.18094516149999998	0.2811541273	0.0007074516	0.006350718000000001	0.0040781088	0.0152991828	0.0056724379000000005	0.0059609397	0.011400556200000002	0.0007349089	0.0008133254	0.004427601	0.0041647083	0.015446010100000001	0.018313221299999998	0.014332310800000001
yeast_gpl2529	yeast_sisima	ap2	0.0157190483	0.1499304906	0.1408582438	0.16072842880000002	0.1007885451	0.0779500377	0.1463260123	0.0108112371	0.030322271600000002	0.13556052400000002	0.1488985842	0.1763447972	0.1533227276	0.5261426525999999	0.006217755300000001	0.0124405325	0.0140926859	0.013229938899999998	0.016949728	0.0114672127	0.0131619641	0.0050994126	0.0068411183	0.0193832812	0.0178107154	0.0280791015	0.0297058077	0.09526818
yeast_gpl2529	yeast_sisima	ap3	0.0061755168	0.1072935015	0.0776872576	0.1736657606	0.055066696	0.1257687403	0.1062617916	0.006121506999999999	0.0062608127	0.08138876169999999	0.0743362751	0.1747409507	0.1736146617	0.25760348489999996	0.0006377382	0.0057542376	0.0049070571	0.0085263827	0.0063933551	0.0074798527	0.012262069799999999	0.0006567512	0.0007554413	0.0050998547	0.0049572891	0.012248173000000001	0.013378978500000001	0.0164940857
yeast_gpl2529	yeast_sisima	mcl1	0.005896075600000001	0.1097011129	0.0833974175	0.1603830752	0.0733036178	0.1224919162	0.1109321202	0.0046562424	0.0080597413	0.0843761084	0.08247449679999999	0.1383489672	0.1914947864	0.36657926009999997	0.0005167579	0.0048050025	0.0042174713	0.006516646	0.0051200146	0.0049191586	0.007941053100000001	0.0004948534	0.0005277714	0.0041611574	0.0046037628	0.0099014877	0.005637866500000001	0.013696704399999999
yeast_gpl2529	yeast_sisima	mcl2	0.0041430215	0.10492045859999999	0.08234763269999999	0.1446145479	0.0641813518	0.11202541220000001	0.1076763963	0.0031102878999999996	0.006222608	0.08667804039999999	0.078487612	0.1202386549	0.1825263769	0.4016633651	0.0005760053	0.006897840600000001	0.0055772481	0.0096645122	0.006637481	0.0053964074	0.0084701229	0.0004689815	0.0007596007	0.0061933733999999995	0.0054800125	0.010633226200000002	0.013360918999999999	0.0184635516
yeast_gpl2529	yeast_sisima	mcl3	0.006090911	0.1110519239	0.0849036435	0.16052853179999999	0.07446267599999999	0.1230297263	0.1104526509	0.0048458104	0.0082115555	0.0851731134	0.0846655262	0.13957100960000002	0.18939342399999998	0.3635706892	0.0006041856999999999	0.0049044276000000005	0.0039950782	0.0068502003	0.0044540991	0.0054388656	0.0103931062	0.0005342523	0.0007298036	0.0040340255	0.0042852835	0.0083714026	0.0088599222	0.012825247199999999
yeast_gpl2529	yeast_sisima	minimal	0.011490548151460537	0.14301585264705624	0.09769223231747808	0.2673619896987342	0.08376143281426142	0.2546412342184148	0.1305473373232681	0.012220434075173368	0.010865381434073926	0.09828738240559201	0.09715140125869162	0.26316882155381105	0.27223256599755696	0.12323726166370545	0.0008872599990382574	0.004770597036977	0.0040195708725065	0.010699300065447531	0.004487311374858835	0.008916630563139205	0.007093287251796113	0.001108264358193278	0.0008467201929032143	0.004309875581997577	0.00429968282404381	0.014659490168021682	0.012255657384254475	0.006364309818727336
yeast_gpl2529	yeast_sisima	strict	0.0030290021000000003	0.1028824483	0.081535734	0.1395966478	0.0404583882	0.1024187398	0.10492673599999999	0.0021830224	0.0049796397999999995	0.1006914266	0.0686342118	0.1064982784	0.20505045309999997	0.49090232799999994	0.0007582276	0.0088950502	0.007110749	0.0132128775	0.0070724222	0.0084663355	0.0107316953	0.0005781554	0.0011305171	0.0082261769	0.0069450518	0.0128053852	0.023572901	0.0291456056
yeast_gpl2529	yeast_sisima	tc1	0.006951531899999999	0.1147655125	0.0802884707	0.2019974318	0.058600912699999994	0.1330702577	0.11943085349999999	0.006216615	0.0078910476	0.0846814357	0.0764197899	0.1830605046	0.2262382846	0.22490907489999998	0.0008813667999999998	0.0079619463	0.0069788851	0.0098477518	0.006703535500000001	0.009153633199999999	0.0095404944	0.0007890207000000001	0.0010266888	0.0080337425	0.0066333040000000005	0.0095488824	0.0178746652	0.0179440305
yeast_gpl2529	yeast_sisima	tc2	0.0119074686	0.133777644	0.0899065482	0.2616894302	0.0778738268	0.280781618	0.1402565959	0.012196736299999998	0.0116689003	0.0912190119	0.08867942470000001	0.2459370206	0.2805149083	0.0933936699	0.0012061253999999999	0.0056602349	0.004401846	0.011144763	0.004740073	0.0170666742	0.009862867800000001	0.0012546312	0.0013236342999999999	0.0047865927	0.0045498544	0.0121452495	0.0191836155	0.006297033499999999
yeast_gpl2529	yeast_sisima	tc3	0.0072162593999999984	0.1147452448	0.07954659530000001	0.2072222055	0.0583865985	0.1334023919	0.11940637429999999	0.0065604808	0.008064172199999999	0.0827550466	0.07665126950000001	0.189179612	0.23083907809999998	0.2221683546	0.0012421812	0.0074764773	0.006992181700000001	0.0109182698	0.0078009581999999985	0.0103268643	0.012040289099999999	0.0012775462	0.0013092987	0.0078470354	0.0067267657	0.014488616999999999	0.0200134337	0.024162382000000003
